,news,Publish_Date,sentiment_score,sentiment_label,sentiment_score_updated,sentiment_label_updated
2105,infosys planning cut onsite jobs sources,2013-08-26,0.0,neutral,0.0,neutral
2106,bomb threat infosys wrong call,2013-09-27,-0.5,negative,-1.0,negative
2107,infosys attrition likely next year,2014-11-03,0.0,neutral,0.0,neutral
2108,infosys cofounder nandan nilekani invests ecommerce startup 10i commerce services,2016-07-25,0.0,neutral,0.0,neutral
2109,infosys foundations signs mou iit kharagpur,2016-10-02,0.0,neutral,0.0,neutral
2110,distracted gossip infosys sikka workers,2017-02-10,0.0,neutral,0.0,neutral
2111,hc issues fresh contempt notice netware infosys,2001-07-31,0.30000001192092896,positive,0.0,neutral
2112,uti yet direct infosys adrs pai,2001-12-19,0.10000000149011612,positive,0.0,neutral
2113,sun microsystem infosys unveil retail banking,2002-11-08,0.0,neutral,0.0,neutral
2114,unrest hit infosys bengal plan,2007-11-16,0.0,neutral,-1.0,negative
2115,infosys bpo may use mccamish tech uk,2009-12-12,0.0,neutral,0.0,neutral
2116,problem successor infosys outsider murthy,2010-08-10,0.0,neutral,0.0,neutral
2117,infosys delays joining dates engineers hired campuses slowdown bites,2012-06-18,0.0,neutral,-1.0,negative
2118,hcl infosystems shares rally 23 buyout buzz,2012-08-28,0.0,neutral,0.0,neutral
2119,casuals suitboot infosys,2015-06-02,0.0,neutral,0.0,neutral
2120,infosys hands 612 average salary hike employees,2016-04-16,-0.15000000596046448,negative,0.0,neutral
2121,sebi examining letter infosys whistleblower,2017-02-17,0.0,neutral,0.0,neutral
2122,infosys chief vishal sikka calls jaitley,2017-06-15,0.0,neutral,0.0,neutral
2123,infosys head 500 million innovation fund exits,2017-07-26,0.0,neutral,0.0,neutral
2124,infosys marketing chief quits joins wipro,2002-08-08,0.0,neutral,0.0,neutral
2125,promotion infosys strictly performers,2010-02-03,0.0,neutral,0.0,neutral
2126,infosys plans promotions,2011-03-03,0.0,neutral,0.0,neutral
2127,killer car mows infosys staffer dead night,2012-03-30,-0.20000000298023224,negative,0.0,neutral
2128,q4 infosys tcs may report muted earnings,2012-04-09,0.0,neutral,0.0,neutral
2129,infosys underperformers asked leave,2013-01-05,0.0,neutral,0.0,neutral
2130,infosys gujarat needs retain talent sectors growth,2013-05-25,0.0,neutral,0.0,neutral
2131,narayana murthy join aap arvind kejriwal keen rope former infosys head,2015-04-04,0.0,neutral,0.0,neutral
2132,full text infosys founder narayana murthys letter media,2017-04-03,0.3499999940395355,positive,0.0,neutral
2133,infosys seeks opportunities setting research labs,2002-04-28,0.0,neutral,0.0,neutral
2134,infosys set go shopping,2006-06-01,0.0,neutral,0.0,neutral
2135,infosys bpo hire 550 employees double invstmt poland,2010-09-10,0.0,neutral,1.0,positive
2136,infosys wins make awards,2010-12-13,0.30000001192092896,positive,1.0,positive
2137,infosys plans key leadership changes,2011-04-11,0.0,neutral,0.0,neutral
2138,warning infosys says clients want slower pace,2011-11-30,0.0,neutral,0.0,neutral
2139,infosys ceo sd shibulals letter employees,2012-07-14,0.0,neutral,0.0,neutral
2140,infosys shifts nasdaq nyse better europe links,2012-12-01,0.5,positive,0.0,neutral
2141,infosys needs change strategy,2013-04-13,0.0,neutral,0.0,neutral
2142,infosys completes evaluation process post ceo,2014-05-27,0.0,neutral,1.0,positive
2143,infosys cofounders co finds oz backers,2016-05-27,0.0,neutral,0.0,neutral
2144,different approach experiential course infosys science foundation motivate students,2016-08-04,0.0,neutral,0.0,neutral
2145,infosys announces launch asia fulcrum,2003-05-28,0.0,neutral,0.0,neutral
2146,infosys eyeing acquisitions united states,2009-03-27,0.0,neutral,0.0,neutral
2147,sensex gains 75 pts fagend buying ril infosys,2011-06-07,0.0,neutral,0.0,neutral
2148,infosys tcs wipro cognizant hcl want genpact,2012-07-18,0.0,neutral,0.0,neutral
2149,infosys announces salary increase,2012-10-12,0.0,neutral,0.0,neutral
2150,gautam thakkar leads race ceo infosys bpo,2013-01-08,0.0,neutral,0.0,neutral
2151,infosys sharp fall rupee good companies,2013-06-10,0.2874999940395355,positive,0.0,neutral
2152,infosys bags 100million deal netherlandsbased tnt express,2014-01-28,0.0,neutral,1.0,positive
2153,continental europe next stop firms like infosys tcs,2014-04-14,0.0,neutral,0.0,neutral
2154,infosyss investors lose faith murthy 20,2014-06-02,0.0,neutral,0.0,neutral
2155,infosys net profit falls 1,2014-07-11,0.0,neutral,-1.0,negative
2156,infosys looking ways offset rbs deal loss,2016-08-27,0.0,neutral,0.0,neutral
2157,infosys create bpo jobs us,2004-05-26,0.0,neutral,0.0,neutral
2158,infosys clients seeking shortterm deals,2010-09-15,0.0,neutral,0.0,neutral
2159,infosys plans promotions genext leaders,2011-03-03,0.0,neutral,0.0,neutral
2160,infosys technologies balakrishnan contender ceo kv kamath murthys position,2011-04-30,0.0,neutral,0.0,neutral
2161,infosys gets codeveloper status,2012-03-20,0.0,neutral,0.0,neutral
2162,head honchos doubtful infosys model,2013-06-02,-0.800000011920929,negative,0.0,neutral
2163,fund managers optimistic infosys,2013-06-03,0.0,neutral,0.0,neutral
2164,infosys lines 750 crore fund startups,2015-03-23,0.0,neutral,0.0,neutral
2165,infosys ropes former twitter executive scientific adviser,2015-04-16,0.0,neutral,0.0,neutral
2166,infosys q4 net profit 3597 crore beats estimates fourth straight quarter,2016-04-15,0.06666667014360428,neutral,0.0,neutral
2167,infosys veteran subrahmanyam goparaju joins leaderamp,2016-05-16,0.0,neutral,0.0,neutral
2168,despite slowdown infosys comes tops,2001-07-11,0.0,neutral,0.0,neutral
2169,hcl infosystems lines rural computing scheme,2003-08-07,0.0,neutral,0.0,neutral
2170,campus placements tcs wipro infosys worst paymasters,2008-02-02,-1.0,negative,0.0,neutral
2171,infosys bets payperuse model,2010-03-05,0.0,neutral,0.0,neutral
2172,tcs infosys plan hire 50000  40000,2010-10-24,0.0,neutral,1.0,positive
2173,visa fraud case arbitration infosys,2011-11-11,0.0,neutral,0.0,neutral
2174,infosys get sez status confirms mamata banerjee,2012-02-27,0.0,neutral,0.0,neutral
2175,economic woes infosys delays joining engineering grads,2012-06-18,0.20000000298023224,positive,0.0,neutral
2176,infosys ceo sd shibulal beat industrys growth quarters,2012-10-13,0.0,neutral,0.0,neutral
2177,infosys q3 results able sustain regained momentum,2013-01-11,0.5,positive,0.0,neutral
2178,infosys revenue growth beats expectations,2013-07-13,0.0,neutral,0.0,neutral
2179,infosys needs open outsiders top posts clsa,2013-09-01,0.25,positive,1.0,positive
2180,infosys kakal join lt infotech coo,2014-03-22,0.0,neutral,0.0,neutral
2181,infosys techie swathis killer stalker hireling,2016-07-02,0.0,neutral,0.0,neutral
2182,sign infosys loos yet,2001-01-18,0.0,neutral,0.0,neutral
2183,gujarati businessmen revered infosys chief,2004-06-21,0.0,neutral,0.0,neutral
2184,infosys cheap get,2005-06-11,0.4000000059604645,positive,0.0,neutral
2185,infosys murder two suspects identified,2006-03-20,0.0,neutral,0.0,neutral
2186,cognizant outpaces infosys,2007-05-03,0.0,neutral,0.0,neutral
2187,infosys plans buyouts sets aside 450500m,2009-08-06,0.0,neutral,0.0,neutral
2188,infosys likely offer 13000 jobs campuses,2009-12-10,0.0,neutral,0.0,neutral
2189,lack aggression responsible poor performance infosys staff,2011-04-29,-0.10000000149011612,negative,0.0,neutral
2190,unravelling infosys 30,2011-05-30,0.0,neutral,0.0,neutral
2191,infosys pips ril sensex nifty,2011-12-14,0.0,neutral,0.0,neutral
2192,tcs infosys wipro hcl may report decline revenue growth,2012-10-08,0.0,neutral,0.0,neutral
2193,infosys finacle looks global head,2014-03-24,0.0,neutral,0.0,neutral
2194,infosys investors lose faith narayana murthy 20,2014-06-02,0.0,neutral,0.0,neutral
2195,tcs infosys wipro lost 100000 employees four quarters,2015-07-29,0.0,neutral,0.0,neutral
2196,infosys security firm operating lapsed licence cops,2017-02-01,-0.20000000298023224,negative,0.0,neutral
2197,trade unions desirable infosys ceo,2007-09-06,0.0,neutral,0.0,neutral
2198,infosys still undecided investing west bengal,2008-09-11,0.0,neutral,0.0,neutral
2199,infosys hire 100 australia,2009-07-13,0.0,neutral,1.0,positive
2200,microsoft picks infosys tech support,2010-04-14,0.0,neutral,0.0,neutral
2201,good bad infosys q3,2011-01-17,5.551115123125783e-17,neutral,0.0,neutral
2202,infosys join earth hour 2011 campaign,2011-03-26,0.0,neutral,0.0,neutral
2203,k v kamath takes chairman infosys,2011-04-30,0.0,neutral,0.0,neutral
2204,infosys strongest pick largecap pack kotak institutional equities,2011-10-12,0.0,neutral,0.0,neutral
2205,infosys q3 net profit remains flat 2369 crore,2013-01-11,-0.012500000186264515,neutral,0.0,neutral
2206,income tax department slaps 582 crore tax demand notice infosys,2013-05-19,0.0,neutral,0.0,neutral
2207,infosys layoffs solution,2015-02-15,0.0,neutral,0.0,neutral
2208,dept erred treating infosys,2008-01-09,0.0,neutral,0.0,neutral
2209,infosys meet guidance,2008-05-27,0.0,neutral,0.0,neutral
2210,infosys employee commits suicide,2009-04-15,0.0,neutral,0.0,neutral
2211,gets tcs infosys,2010-10-25,0.0,neutral,0.0,neutral
2212,court order former infosys engineer revives hope others,2011-04-15,0.0,neutral,0.0,neutral
2213,infosys hunt acquisitions europe  japan,2011-05-01,0.0,neutral,0.0,neutral
2214,et cfo bala take corner room infosys,2012-08-22,0.0,neutral,0.0,neutral
2215,infosys invited set campus mohali,2012-11-24,0.0,neutral,0.0,neutral
2216,narayana murthy turned infosys chairman emeritus position,2014-10-10,0.0,neutral,0.0,neutral
2217,infosys us government finds violations h1b visa case,2015-09-08,0.0,neutral,0.0,neutral
2218,swathis father bookseller identify ramkumar infosys techies killer,2016-07-13,0.0,neutral,0.0,neutral
2219,zhus go ahead infosys unit china,2002-01-17,0.0,neutral,0.0,neutral
2220,global infosys award coming,2007-07-10,0.0,neutral,0.0,neutral
2221,infosys starts 15 lakh award,2007-08-21,0.0,neutral,0.0,neutral
2222,infosys turns staff leaders,2008-04-11,0.0,neutral,0.0,neutral
2223,270m jobs needed 25yrs infosys chief,2009-02-28,0.0,neutral,0.0,neutral
2224,china approach infosys tcs,2009-04-18,0.0,neutral,0.0,neutral
2225,infosys worried euro woes,2010-05-26,0.0,neutral,0.0,neutral
2226,us senator likens infosys chop shop,2010-08-09,0.0,neutral,0.0,neutral
2227,former microsoft chairman joins infosys board,2011-04-15,0.0,neutral,0.0,neutral
2228,infosys wipro airtel help staff turn entrepreneurs,2011-12-02,0.0,neutral,0.0,neutral
2229,major infosys get 30 acres land,2012-01-25,0.0625,neutral,0.0,neutral
2230,et infosys may lose 2nd spot cognizant,2012-04-14,0.0,neutral,0.0,neutral
2231,infosys picks highest number engineering talents thiruvananthapuram,2012-07-10,0.0,neutral,0.0,neutral
2232,lodestone acquisition 5 benefits infosys,2012-09-10,0.0,neutral,0.0,neutral
2233,et price undercutting fools game infosys,2012-10-22,-0.4000000059604645,negative,0.0,neutral
2234,sector create models different jobs gopalakrishnan cochairman infosys,2013-04-17,0.0,neutral,0.0,neutral
2235,infosys looks set campus mohali,2013-10-01,0.0,neutral,0.0,neutral
2236,murthy may cut short infosys stint ceo named,2013-12-14,0.0,neutral,0.0,neutral
2237,two arrested rape infosys campus,2015-12-30,0.0,neutral,0.0,neutral
2238,sensex nifty open flat tcs infosys slip 13 pct,2016-06-27,-0.012500000186264515,neutral,0.0,neutral
2239,nandan nilekani returns infosys chairman 4 directors quit,2017-08-25,0.0,neutral,0.0,neutral
2240,6 held assault infosys employee,2009-03-27,0.0,neutral,0.0,neutral
2241,infosys eyeing 500 mn buyouts,2009-10-22,0.0,neutral,0.0,neutral
2242,infosys eyeing acquisitions europe us,2009-11-09,0.0,neutral,0.0,neutral
2243,infosys recruit 15000,2010-02-11,0.0,neutral,1.0,positive
2244,hcl infosystems q3 net 3,2010-04-30,0.0,neutral,0.0,neutral
2245,us recovering faster europe infosys,2010-10-26,0.0,neutral,0.0,neutral
2246,infosys still dogged attrition woes,2011-01-14,0.0,neutral,0.0,neutral
2247,global economy worrisome lessons 2008 help infosys,2011-06-20,0.0,neutral,0.0,neutral
2248,infosys hire 30000 next fiscal,2015-02-21,0.0,neutral,1.0,positive
2249,cops arrest infosys techie swathi killer tirunelveli attempts suicide,2016-07-02,-0.05000000074505806,neutral,0.0,neutral
2250,infosys hits sensex,2003-04-12,0.0,neutral,-1.0,negative
2251,emirates bankinfosys tech enter strategic agreement,2007-06-25,0.0,neutral,0.0,neutral
2252,infosys rejigs business units,2007-10-27,0.0,neutral,0.0,neutral
2253,infosys sets us subsidiary serve contracts,2009-11-14,0.0,neutral,0.0,neutral
2254,employees unhappy infosys irace,2010-02-03,-0.6000000238418579,negative,0.0,neutral
2255,infosys worth went 4300 cr last week,2010-12-26,0.15000000596046448,positive,0.0,neutral
2256,infosys announces executive council,2011-07-16,0.0,neutral,0.0,neutral
2257,infosys ups fiscal guidance 6,2011-10-12,0.0,neutral,0.0,neutral
2258,infosys hit client budget allocations say surveys,2011-12-15,0.0,neutral,-1.0,negative
2259,infosys freezes salary increments,2012-04-14,0.0,neutral,0.0,neutral
2260,infosys q2 10 things know,2012-10-12,0.0,neutral,0.0,neutral
2261,sap md quits sparks rumours joining infosys,2014-06-19,0.0,neutral,0.0,neutral
2262,infosys maintain revenue guidance q4,2003-02-17,0.0,neutral,0.0,neutral
2263,infosys ceo accounts battling recession,2009-06-21,0.0,neutral,0.0,neutral
2264,infosys q3 net dips 36,2010-01-12,0.0,neutral,0.0,neutral
2265,hope infosys prize winners get nobel narayana murthy,2010-10-26,0.0,neutral,0.0,neutral
2266,h1b fraud infosys employee go court,2011-08-01,0.0,neutral,0.0,neutral
2267,infosys builds culture product play,2012-03-16,0.0,neutral,0.0,neutral
2268,infosys analysts expect lacklustre forecast,2012-04-12,0.0,neutral,0.0,neutral
2269,tcs infosys hold survey mayend indore,2012-05-15,0.0,neutral,0.0,neutral
2270,et wage hike infosys staff says ceo,2012-07-12,0.0,neutral,0.0,neutral
2271,infosys shares hit 3month high post q1 results,2013-07-12,0.1599999964237213,positive,-1.0,negative
2272,infosys chief keen zoo adoption,2013-08-03,0.0,neutral,0.0,neutral
2273,infosys acquire panaya 200 million,2015-02-16,0.0,neutral,1.0,positive
2274,infosys growth margins,2015-07-23,0.0,neutral,0.0,neutral
2275,security guard arrested pune infosys techie murder,2017-01-31,0.0,neutral,0.0,neutral
2276,infosys complete phase pune centre year end,2001-09-19,0.10000000149011612,positive,0.0,neutral
2277,infosys press right keys,2002-02-25,0.2857142984867096,positive,0.0,neutral
2278,hcl infosystems posts net profit 1110 cr,2002-10-21,0.0,neutral,0.0,neutral
2279,analysts take tata chem reliance power eveready infosys itc,2009-09-21,0.0,neutral,0.0,neutral
2280,infosys q2 net profit 13,2010-10-15,0.0,neutral,0.0,neutral
2281,infosys xi triumph godrej cc,2011-04-18,0.0,neutral,0.0,neutral
2282,infosys balakrishnan contender ceo,2011-04-30,0.0,neutral,0.0,neutral
2283,sensex 176 points infosys surges 12,2013-01-11,0.0,neutral,1.0,positive
2284,infosys bpo irregularity apple account,2014-11-20,0.0,neutral,0.0,neutral
2285,infosyss sequential growth fastest 16 quarters,2015-10-13,0.0,neutral,0.0,neutral
2286,agreed air differences publicly says infosys chairman seshasayee,2017-02-15,0.0,neutral,0.0,neutral
2287,infosys founder murthy criticises coo pay hike  reports,2017-04-03,0.0,neutral,0.0,neutral
2288,infosys board clears buyback plan 1150 piece,2017-08-19,0.0,neutral,0.0,neutral
2289,img land infosys bag,2006-12-12,0.0,neutral,1.0,positive
2290,infosys wipro asias best,2008-09-04,1.0,positive,1.0,positive
2291,9 things troubling infosys,2009-10-29,0.0,neutral,0.0,neutral
2292,inc generate 25 lakh jobs infosys,2009-11-25,0.0,neutral,0.0,neutral
2293,infosys double us headcount,2009-12-02,0.0,neutral,0.0,neutral
2294,infosys rbi control volatility,2010-10-15,0.0,neutral,0.0,neutral
2295,sensex hits 19500 hero honda tcs infosys hul,2011-03-31,0.0,neutral,-1.0,negative
2296,infosys set separate co create products,2011-05-28,0.0,neutral,0.0,neutral
2297,infosys seeks acquisitions worth 700 mn,2011-10-27,0.30000001192092896,positive,0.0,neutral
2298,tcs infosys wipro vie egovernance overhaul pie,2012-06-04,0.0,neutral,0.0,neutral
2299,companies like infosys tcs wipro go slow hiring professionals,2012-11-20,-0.30000001192092896,negative,0.0,neutral
2300,tcs infosys wipro gain us banks seek cut cost,2013-10-07,0.0,neutral,0.0,neutral
2301,bansal made infosys lodestone chairman,2014-06-27,0.0,neutral,0.0,neutral
2302,foreign institutional investors stake infosys hits high vishal sikka takes charge,2014-11-20,0.017500000074505806,neutral,-1.0,negative
2303,exinfosys honcho v balakrishnan invests cannykart,2015-05-07,0.0,neutral,0.0,neutral
2304,infosys rejects nrn plea probe report,2016-01-04,0.0,neutral,0.0,neutral
2305,infosys q3 net profit rises 7 beats estimates,2017-01-13,0.0,neutral,0.0,neutral
2306,infosys shares jump nilekanis return chairman,2017-08-28,0.0,neutral,0.0,neutral
2307,silence mortally wounded infosys murthy,2017-08-30,0.0,neutral,0.0,neutral
2308,rupee takes toll infosys q1,2007-07-11,0.0,neutral,0.0,neutral
2309,infosys amongst admired companies,2008-12-31,0.0,neutral,1.0,positive
2310,infosys hire satyam employees,2009-01-09,0.0,neutral,1.0,positive
2311,infosys minimum pay hikes year,2009-02-27,0.0,neutral,0.0,neutral
2312,infosys top execs got huge compensation,2010-06-04,0.44999998807907104,positive,1.0,positive
2313,infosys deal europe small,2012-03-01,-0.25,negative,0.0,neutral
2314,infosys hopes crack us market finacle version,2013-09-19,0.0,neutral,0.0,neutral
